id,us_votes,non_us_votes,us_rating,non_us_rating,title,year,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt3687310,"
1,185
","
4,267
",6,5.7,Criminal Activities,2015,"Crime, Drama, Thriller",94,USA,English,Jackie Earle Haley,Robert Lowell,Capacity Pictures,"Michael Pitt, Dan Stevens, Christopher Abbott, Rob Brown, Edi Gathegi, Jackie Earle Haley, John Travolta, Morgan Wolk, Travis Aaron Wade, Alan B. Jones, Chris Haley, Christopher Jay Gresham, Bobby C. King, Tyrone Jenkins, Rex Baker",5.8,8245,$ 7000000,NA,$ 171494,51,52,58
tt3687398,"
841
","
2,643
",4.8,4.7,The Runner,2015,Drama,90,USA,English,Austin Stark,Austin Stark,Paper Street Films,"Nicolas Cage, Sarah Paulson, Peter Fonda, Connie Nielsen, Wendell Pierce, Bryan Batt, Christopher Berry, Ciera Payton, Fredric Lehne, James Moses Black, Donna Duplantier, Brooke Hoover, Darcel White Moreno, Kerry Kahill, Marcus Lyle Brown",4.7,4972,$ 6000000,NA,$ 93296,39,31,38
tt3688406,"
2,499
","
3,869
",6,5.6,A Christmas Horror Story,2015,"Fantasy, Horror, Mystery",99,Canada,English,"Grant Harvey, Steven Hoban","James Kee, Sarah Larsen",Entertainment One,"William Shatner, George Buza, Rob Archer, Zoé De Grand Maison, Alex Ozerov, Shannon Kook, Amy Forsyth, Jeff Clarke, Michelle Nolden, Adrian Holmes, Olunike Adeliyi, Orion John, A.C. Peterson, Percy Hynes White, Corinne Conley",5.7,8949,NA,NA,NA,49,64,103
tt3689484,"
156
","
321
",5.8,5.1,Castle in the Ground,2019,Drama,105,Canada,NA,Joey Klein,Joey Klein,Woods Entertainment,"Imogen Poots, Neve Campbell, Alex Wolff, Keir Gilchrist, Tom Cullen, Kadrolsha Ona Carole, Kiowa Gordon, Star Slade, M.J. Dionne, Annastasia Boston, Donno Mitoma",5.3,480,NA,NA,NA,53,11,17
tt3689910,"
553
","
1,432
",6.6,6.7,Sarusuberi: Miss Hokusai,2015,"Animation, Biography, Drama",93,Japan,Japanese,"Keiichi Hara, Stephanie Sheh","Hinako Sugiura, Miho Maruo",Asatsu-DK,"Erica Lindbeck, Anne Watanabe, Richard Epcar, Yutaka Matsushige, Gaku Hamada, Ezra Weisz, Robbie Daymond, Kengo Kôra, Barbara Goodson, Jun Miho, Courtney Chu, Shion Shimizu, Marc Diraison, Michitaka Tsutsui, Kumiko Asô",6.7,2805,NA,$ 222670,$ 377702,74,20,82
tt3692082,"
1,235
","
2,840
",5.4,4.5,The 16th Episode,2018,Horror,93,USA,English,Jérôme Cohen-Olivar,Jérôme Cohen-Olivar,Fear Merchant,"Einar Kuusk, Rosine Young, Rebecca Ramon, Aouatefe Lahmani, Cody Heuer",5.7,2714,NA,$ 133000,NA,NA,31,34
tt3693878,"
19
","
285
",5,5.8,Le tournoi,2015,"Drama, Sport",83,France,"French, English, Hungarian",Elodie Namer,Elodie Namer,24 Mai Productions,"Michelangelo Passaniti, Lou de Laâge, Magne-Håvard Brekke, Viktoria Kozlova, Adam Corbier, Fabien Libiszewski, Aliocha Schneider, Thomas Solivérès, Péter Horkay, Declan Hannigan, László Konter, Ana Neborac, Magdalena Korpas, Victoire Gonin-Labat, Jean-Philippe Puymartin",5.8,390,NA,NA,NA,NA,3,17
tt3693936,"
7
","
47
",3,6.5,Once Upon a Time in Bihar,2015,Thriller,122,India,Hindi,Nitin Chandra,Nitin Chandra,Champaran Talkies,"Kranti Prakash Jha, Pankaj Jha, Ajay Kumar, Aarti Puri, Deepak Singh, Ashish Vidyarthi",7.1,177,INR 16000000,NA,NA,NA,4,NA
tt3695346,"
95
","
193
",4,3.8,The Harvesting,2019,"Horror, Thriller",92,USA,English,Ivan Kraljevic,Ben Everhart,BHHorrorMovie,"Elena Nikitina Bick, Chris Conner, Jennifer Gareis, Greg Wood, Noah Headley, Accalia Quintana, Alex Yurcaba, Jack Buckley, Hannah Close, Elena Talan, Hayden Saunier, Peter Patrikios, Zoe Bournelis, Lexy Rutt, Chase Rippon",3.7,384,NA,NA,NA,NA,17,5
tt3695514,"
9
","
85
",5.7,6.3,49-o,2015,"Comedy, Drama",128,India,Tamil,P. Arokiyadoss,P. Arokiyadoss,Zero Rules Entertainment,"Goundamani, Motta Rajendran, Chaams, Bala Singh, Guru Somasundaram, Thirumurugan, Jayabalan, Alwa Vasu",6.4,199,NA,NA,NA,NA,2,NA
tt3696218,"
6
","
116
",7,6.1,Von glücklichen Schafen,2015,Drama,96,Germany,German,Kadir Sözen,"Kadir Sözen, Kadir Sözen",Filmfabrik,"Narges Rashidi, Marlene Metternich, Jascha Baum, Vedat Erincin, Benno Fürmann, David Hürten, Pauline Fuchs, Hans Martin Stier, Erhan Emre, Anna Thalbach",6.1,149,NA,NA,NA,NA,1,10
tt3697946,"
24
","
1,128
",5.7,5.9,Napapiirin sankarit 2,2015,Comedy,87,Finland,Finnish,Teppo Airaksinen,"Pekko Pesonen, Pekko Pesonen",Yellow Film & TV,"Jussi Vatanen, Pamela Tola, Timo Lavikainen, Miia Nuutila, Kari Ketonen, Santtu Karvonen, Joonas Nordman, Pinja Pakisjärvi, Peter Franzén, Anna-Leena Härkönen, Janne Reinikainen, Kari Hietalahti, Juho Milonoff, Erkki Hetta, Sinikka Mokkila",6,1586,EUR 1600000,NA,$ 4791063,NA,3,1
tt3698118,"
144
","
781
",6.3,6.2,Gangnam 1970,2015,"Action, Drama",135,South Korea,Korean,Ha Yoo,Ha Yoo,Sega Sammy Entertainment,"Min-Ho Lee, Rae-won Kim, Jin-young Jung, Ji-Soo Kim, Byung Mo Choi, Gwi-hwa Choi, Jin-ho Choi, Kim Dae-Jong, Hyo-Seob Eom, Jae-young Han, Joo Hee-Joong, Sung-Woong Hwang, Kim Tae Hyun, Jang In-ho, Hyuk-jin Jang",6.2,1435,NA,$ 18022,$ 16191434,NA,11,18
tt3698454,"
129
","
2,078
",5.7,6.1,Yaara,2020,"Action, Crime, Drama",130,India,Hindi,Tigmanshu Dhulia,NA,Azure Entertainment,"Vidyut Jammwal, Amit Sadh, Mohommed Ali Shah, Kenny Basumatary, Shruti Haasan, Imran Hasnee, Mujahid Siddiqui, Vijay Varma, Ankur Vikal, Hemendra Dandotiya, Tigmanshu Dhulia, Shreedhar Dubey, Rajiv Gupta, Shaurya Khare, Swapnil kiiran Kotriwar",6.4,3316,INR 250000000,NA,NA,NA,602,9
tt3698558,"
593
","
1,104
",4.8,4.4,L'odio che uccide,2015,Horror,82,USA,English,Adam Egypt Mortimer,"Brian DeLeeuw, Adam Egypt Mortimer",Caliber Media Company,"Andrew Bryniarski, Justin Prentice, Ronen Rubinstein, Matt Beene, Josh Ethier, Michael Polish, Gracie Gillam, Maestro Harrell, Lexi Atkins, Brando Eaton, Jeremy Hawkins, Jasper Polish, Spencer Breslin, Sierra McCormick, Dave Reeves",4.6,2335,NA,NA,NA,28,28,71
tt3699684,"
72
","
144
",3.4,3.2,World War Dead: Rise of the Fallen,2015,Horror,80,UK,English,"Freddie Hutton-Mills, Bart Ruspoli","Freddie Hutton-Mills, Sebastian Marescotto",Atomic Level Films,"Philip Barantini, Robert Bladen, Kacey Clarke, Sólveig Eva, Kyle Frank, Marco Gambino, Wendy Glenn, Ovidiu Lapusneanu, Davide Manganelli, Aidan O'Callaghan, Ray Panthaki, Ben Shafik, Samuel Vaughan, Sam Wilkinson",3.3,282,NA,NA,NA,NA,12,7
tt3699692,"
690
","
630
",6.3,5.8,Dude Bro Party Massacre III,2015,"Comedy, Horror",91,USA,English,"Tomm Jacobsen, Michael Rousselet","Alec Owen, Ben Gigli",5-Second Films,"Alec Owen, Ben Gigli, Olivia Taylor Dudley, Erik Sandoval, Chelsea St. John, Skyler Rousselet, Larry King, Logan Olson, Jon Worley, Matt Hargreaves, Greg Sestero, Ian Ahern, Lily Cade, Laura Lee Cebrick, Ela Darling",6,1780,$ 400000,NA,NA,NA,24,36
tt3699702,"
121
","
268
",5.2,5,The Divorce Party,2019,"Comedy, Romance",93,USA,English,Hughes William Thompson,"Mark Famiglietti, Lane Garrison",2020 Entertainment,"Katrina Bowden, Claire Holt, Matilda Anna Ingrid Lutz, Lane Garrison, Todd Lasance, Will Brittain, Tom Wright, Thomas Cocquerel, Mark Famiglietti, Rushi Kota, James DuMont, Gerald McCullouch, Lindsay Ayliffe, Bethany DeZelle, Zoe Myers",5.1,512,NA,NA,NA,NA,12,3
tt3700364,"
58
","
50
",5.6,5,Marshall: un cane per amico,2015,Family,90,USA,English,Jay Kanzler,"Jay Kanzler, Scott Zakarin",Lamplight Films,"Shannon Elizabeth, Matthew Settle, Lauren Holly, Bill Chott, Lucas McHugh Carroll, Zach Louis, Haley Busch, Nathan Eswine, William Burke, Dakota Payne, Amelia Pauly, Trudy Buck, Dingani Beza, Greg Warren, Jilanne Marie Klaus",5.1,153,NA,NA,NA,NA,6,2
tt3700392,"
314
","
2,674
",7.5,7.4,Heidi,2015,"Drama, Family",111,"Germany, Switzerland, South Africa","German, Swiss German, Afrikaans",Alain Gsponer,"Petra Biondina Volpe, Johanna Spyri",Claussen Wöbke Putz Filmproduktion,"Anuk Steffen, Anna Schinz, Lilian Naef, Bruno Ganz, Peter Jecklin, Christoph Gaugler, Quirin Agrippi, Rebecca Indermaur, Monica Gubser, Arthur Bühler, Marietta Jemmi, Peter Lohmeyer, Katharina Schüttler, Isabelle Ottmann, Jella Haase",7.5,4534,$ 8800000,NA,$ 38755161,NA,32,43
tt3700456,"
72
","
382
",5,5.1,Billy il koala - Le avventure di Blinky Bill,2015,"Animation, Adventure, Family",93,"Australia, USA",English,Deane Taylor,"Fin Edquist, Dorothy Wall",Assemblage Entertainment,"Billy Birmingham, Toni Collette, Charlotte Rose Hamlyn, Barry Humphries, Ryan Kwanten, Deborah Mailman, Robin McLeavy, Barry Otto, Tin Pang, Richard Roxburgh, Cam Ralph, Rufus Sewell, David Wenham, Tracy Lenon, Steve Cooper",5.1,685,EUR 12796917,NA,$ 4675877,NA,12,17
tt3700804,"
934
","
2,366
",6.4,6.5,Already Tomorrow in Hong Kong,2015,"Comedy, Romance",78,"USA, Hong Kong",English,Emily Ting,Emily Ting,Unbound Feet Productions,"Jamie Chung, Bryan Greenberg, Richard Ng, Sarah Lian, Lawrence S. Dickerson, Ines Laimins, Joshua Wong, Zach Hines, Linda Trinh, Jaeden Cheng, Collin Leydon, Po-Chih Leong, Dave Waheed, Harry Du Young, Emily Ting",6.4,5045,NA,$ 21206,$ 21206,54,54,43
tt3701160,"
30
","
116
",4.8,6,Diamond Tongues,2015,"Comedy, Drama",100,Canada,English,"Pavan Moondi, Brian Robertson","Pavan Moondi, Pavan Moondi",Draper Street Films,"Leah Fay Goldstein, Abe Sanjakdar, Morgan Osbourne, Catherine Stockhausen, Nick Flanagan, Matt Hansen, Breen Godfrey, Ashley Tredenick, Bo Martynowska, Leah Wildman, Marcus O'Hara, Sarah Haywood, Adam Gurfinkel, Julian Carrington, Noah R. Taylor",5.8,179,NA,NA,NA,75,4,11
tt3702704,"
771
","
2,200
",8.1,6.9,Bourek,2015,Comedy,90,"Cyprus, Greece, USA, Serbia","English, Greek, Serbian, German",Vladan Nikolic,Vladan Nikolic,AMP Filmworks,"William Leroy, Katerina Misichroni, Robert Rees, Sergej Trifunovic, Branislav Trifunovic, Christina Aloupi, Marios Ioannou, Al Nazemian, Yorgos Nanouris, Jason Grechanik, Mari Yamamoto, Paul Sevigny, Constantine Pinotsis, Thanassis Sarantos, Margarita Amarantidi",7.5,1149,NA,$ 5844,$ 5844,NA,14,12
tt3702720,"
21
","
156
",6,5.7,Full Contact,2015,"Drama, Mystery, Thriller",105,"Netherlands, Croatia, Germany","English, French, Arabic",David Verbeek,David Verbeek,Jaako dobra produkcija,"Grégoire Colin, Lizzie Brocheré, Slimane Dazi, Alain Blazevic, Robert Jozinovic, Zvonimir Munivrana, Kristian Habas, Fares Mongy",5.4,213,NA,NA,NA,NA,1,7
tt3702996,"
207
","
6,127
",5.7,5.9,"Fuck you, prof! 2",2015,Comedy,115,Germany,"German, English, Thai",Bora Dagtekin,Bora Dagtekin,Constantin Film International,"Elyas M'Barek, Jella Haase, Karoline Herfurth, Katja Riemann, Volker Bruch, Max von der Groeben, Aram Arami, Lena Klenke, Lucas Reiber, Gizem Emre, Johannes Nussbaum, Runa Greiner, Zsá Zsá Inci, Alwara Höfels, Uschi Glas",6,11253,NA,NA,$ 83027924,NA,5,37
tt3703148,"
474
","
1,121
",5,5,Christmas Eve,2015,Comedy,95,USA,English,Mitch Davis,"Mitch Davis, Tyler McKellar",Unstuck,"Patrick Stewart, Gary Cole, Roxy Cook, James Roday Rodriguez, Jon Heder, Cheryl Hines, Steve John Shepherd, Taylor James, Margaret Clunie, Lex Shrapnel, Max Casella, Julianna Guill, Juliet Aubrey, Jenny Oaks Baker, Simon Chadwick",5,2250,NA,$ 91302,$ 164839,24,22,10
tt3703750,"
19
","
172
",4.8,3.7,Kicking Off,2015,"Comedy, Crime, Sport",85,UK,English,Matt Wilde,Robert Farquhar,Gaia Media,"Warren Brown, Greg McHugh, Alistair Petrie, Danielle Bux, Mark Bright, Geoff Hurst, Tim Major, Amaka Okafor, Bailey Patrick, Jon-Paul Gates, Dan Fredenburgh, Vivien Creegor, Michael Altoft, Raj Awasti, Zeeshan Azad",3.8,284,$ 1000000,NA,NA,NA,8,6
tt3703836,"
682
","
1,060
",6.3,6,Henry Gamble's Birthday Party,2015,Drama,87,USA,English,Stephen Cone,Stephen Cone,Chicago Media Project,"Cole Doman, Joe Keery, Elizabeth Laidlaw, Pat Healy, Nina Ganet, Daniel Kyri, Jack Ball, Travis A. Knight, Kelly O'Sullivan, Melanie Neilan, Grace Melon, Spencer Curnutt, Mia Hulen, Zoe Tyson, Francis Guinan",6.1,2364,NA,NA,NA,59,26,14
tt3703866,"
8
","
101
",6.5,4.6,Piccole pesti e la febbre dell'oro,2015,Adventure,81,"Canada, Denmark",Danish,"Niels Nørløv Hansen, Niels Nørløv Hansen","Claudia Boderke, Eric Leca",Obel Film,"Rasmus Botoft, Lærke Winther, Rose Marie Nemeth Kipling, Magnus Nørgaard Larsen, Carl Nygaard, Rosita Nellie Holse Gjurup, Thedor Krosby Chieu, Lone Hertz, Zlatko Buric, Frederik Winther Rasmussen, Nils Hognestad, Signe Skov, Troels Malling Thaarup, Bo Svenson, Laura Drasbæk",4.7,164,DKK 35000000.00,NA,$ 7184142,NA,NA,NA
tt3704050,"
3,107
","
11,831
",7.5,7.4,Remember,2015,"Drama, Mystery, Thriller",94,"Canada, Mexico, Germany, South Africa","English, German",Atom Egoyan,Benjamin August,Serendipity Point Films,"Christopher Plummer, Kim Roberts, Amanda Smith, Martin Landau, Sean Francis, Howard Jerome, Henry Czerny, T.J. McGibbon, Liza Balkan, Mark Fisher, Michael Koras, Peter DaCunha, Daniel Kash, Duane Murray, Patrick Haye",7.5,21969,CAD 13000000,$ 1184564,$ 4235959,52,134,151
tt3704416,"
1,655
","
2,408
",6,5.7,Un tranquillo weekend di mistero,2015,"Comedy, Drama",85,USA,"English, Spanish",Joe Swanberg,"Jake Johnson, Joe Swanberg",Garrett Motion Pictures,"Jake Johnson, Rosemarie DeWitt, Jude Swanberg, Alicia Van Couvering, Timothy Simons, Jenny Slate, Jeff Baena, Mike Birbiglia, Steve Berg, Kent Osborne, Sam Rockwell, Chris Messina, Anna Kendrick, Brie Larson, Judith Light",5.8,5567,NA,$ 119364,$ 119364,69,27,70
tt3705388,"
40
","
715
",4.8,6.4,Il nome del figlio,2015,Comedy,94,Italy,Italian,Francesca Archibugi,"Matthieu Delaporte, Alexandre de La Patellière",Indiana Production,"Alessandro Gassmann, Micaela Ramazzotti, Valeria Golino, Luigi Lo Cascio, Rocco Papaleo, Carolina Cetroli, Raffaele Vannoli",6.4,1204,NA,NA,$ 3219351,NA,NA,11
tt3705412,"
3,164
","
7,564
",6.5,6.2,Deathgasm,2015,"Action, Comedy, Horror",86,"New Zealand, USA",English,Jason Lei Howden,Jason Lei Howden,Metalheads,"Milo Cawthorne, James Joshua Blake, Kimberley Crossman, Sam Berkley, Daniel Cresswell, Delaney Tabron, Stephen Ure, Colin Moy, Jodie Rimmer, Nick Hoskins-Smith, Erroll Shand, Kate Elliott, Aaron McGregor, Andrew Laing, Tim Foley",6.3,15502,NA,NA,NA,65,81,174
tt3707106,"
2,395
","
8,906
",5,5.3,By the Sea,2015,"Drama, Romance",122,"France, Malta, USA","English, French, Ukrainian",Angelina Jolie,Angelina Jolie,Universal Pictures,"Brad Pitt, Angelina Jolie, Mélanie Laurent, Melvil Poupaud, Niels Arestrup, Richard Bohringer, Marika Green, Sarah Naudi, Aldo Buontempo, Philippe Martinet, Francis Xuereb, Malcolm Beethans, Kathleen Beethans, Bjorn Kubin, Penny Dix",5.3,18130,$ 10000000,$ 538460,$ 3334927,44,127,144
tt3707396,"
10
","
285
",5.8,6.4,Hedi Schneider steckt fest,2015,"Comedy, Drama",90,"Germany, Norway","German, German Sign Language",Sonja Heiss,Sonja Heiss,Komplizen Film,"Laura Tonke, Hans Löw, Leander Nitsche, Melanie Straub, Simon Schwarz, Margarita Broich, Matthias Bundschuh, Rosa Enskat, Urs Jucker, Jakob Bieber, Alex Brendemühl, Thomas Zander, Kathleen Morgeneyer, Robert Hofmann, Christine Rollar",6.4,373,NA,NA,$ 24788,NA,1,30
tt3707514,"
41
","
94
",6.5,5.2,A Horse Tail,2015,Family,85,USA,English,Brad Keller,Lori Twichell,NA,"Charisma Carpenter, Patrick Muldoon, Dominique Swain, Billy Tilk, Mandalynn Carlson, Jaren Lewison, Rick Herod, Todd Terry, Pablo Esparza, Stella Romero, Susana Gibb, Wilson Roe, Oryan Landa",5.3,171,NA,NA,NA,NA,4,2
tt3709552,"
190
","
821
",6.1,5.4,The Last Witness - L'ultimo testimone,2018,"History, Thriller",97,"UK, Poland",English,Piotr Szkopiak,"Paul Szambowski, Piotr Szkopiak",Vicarious Productions Limited,"Alex Pettyfer, Robert Wieckiewicz, Talulah Riley, Michael Gambon, Charles De'Ath, Holly Aston, Anita Carey, Piotr Stramowski, Will Thorp, Paddy Wallace, Marko Leht, Akemnji Ndifornyen, Gwilym Lee, Mateusz Mirek, Henry Lloyd-Hughes",5.5,1495,NA,NA,$ 3058,NA,29,6
tt3709718,"
52
","
129
",3.4,2.8,Transit 17,2019,Action,85,UK,English,Guy Bleyaert,Guy Bleyaert,Actionworlds Film,"Guy Bleyaert, Zara Phythian, Lee Charles, Kimberly Stahl, Daniel Pala, John Flanders, Silvio Simac, Stefanie Joosten, Davide Durbano, Lucas Tavernier, Brian Slayne, Patrick Miceli, Peronella Van Kastel, Maria Melikidze, Kevin Van Doorslaer",3.2,263,$ 1000000,NA,NA,NA,17,15
tt3710778,"
64
","
49
",7.4,7,Beyond Glory,2015,War,78,USA,English,Larry Brand,"Stephen Lang, Stephen Lang",Young Gunner Films,"Stephen Lang, Gary Sinise",7.3,128,NA,NA,NA,NA,1,7
tt3711510,"
393
","
3,059
",5.7,5.9,L'avvertimento,2018,"Crime, Drama, Fantasy",92,Spain,Spanish,Daniel Calparsoro,"Patxi Amezcua, Chris Sparling",Film Factory,"Raúl Arévalo, Aura Garrido, Hugo Arbues, Belén Cuesta, Antonio Dechent, Aitor Luna, Patricia Vico, Sergio Mur, Luis Callejo, Julieta Serrano, Antonio Durán 'Morris', Álvaro Villaespesa, Paula Monterrubio, Mateo Jalón, Máximo Pastor",5.9,5028,EUR 4000000,NA,$ 728729,NA,33,18
tt3711622,"
60
","
508
",5.2,5.3,Ghosthunters - Gli acchiappafantasmi,2015,"Animation, Adventure, Comedy",99,"Germany, Austria, Ireland","German, English",Tobi Baumann,"Tobi Baumann, Murmel Clausen",Lucky Bird Pictures,"Anke Engelke, Milo Parker, Bastian Pastewka, Karoline Herfurth, Christian Tramitz, Christian Ulmen, Julia Koschitz, Ruby O. Fee, Amy Huberman, Bibiane Zeller, Carolin Kebekus, Axel Stein, Tamás Ferkay, Nina Fog, Helfried Hassfurther",5.3,807,NA,NA,$ 2097768,NA,6,24
tt3712088,"
18
","
161
",6.2,5.8,L'astragale,2015,"Drama, Romance",96,France,French,Brigitte Sy,"Serge Le Péron, Albertine Sarrazin",Alfama Films,"Leïla Bekhti, Reda Kateb, Esther Garrel, Jocelyne Desverchère, India Hair, Jean-Charles Dumay, Jean-Benoît Ugeux, Delphine Chuillot, Zimsky, Billie Blain, Stéphane Roquet, Philippe Frécon, Magali Magne, Christian Bouillette, Eric Rulliat",5.8,201,NA,NA,$ 149076,NA,1,12
tt3713030,"
730
","
2,352
",5.5,5.6,I Am Michael,2015,"Biography, Drama, Romance",98,USA,English,Justin Kelly,"Justin Kelly, Stacey Miller",Patriot Pictures,"James Franco, Zachary Quinto, Emma Roberts, Charlie Carver, Avan Jogia, Daryl Hannah, Lesley Ann Warren, Jefferson Mays, Jan Maxwell, Ahna O'Reilly, Nick Rehberger, Leven Rambin, Kevin Cahoon, Blake Lee, Jacob Loeb",5.6,4849,NA,NA,$ 3995,56,33,49
tt3713944,"
40
","
719
",4.8,4.4,Les profs 2,2015,Comedy,92,France,French,Pierre-François Martin-Laval,"Erroc, Mathias Gavarry",Union Générale Cinématographique (UGC),"Kev Adams, Isabelle Nanty, Didier Bourdon, Pierre-François Martin-Laval, Arnaud Ducret, Stéfi Celma, Raymond Bouchard, Fred Tousch, Gaia Weiss, Tom Hudson, Eric Lampaert, Laura Benson, Firmine Richard, Douglas Reith, Vivienne Vermes",4.5,1293,NA,NA,$ 25364150,NA,2,6
tt3714492,"
74
","
47
",5.7,5.3,Hello I Love You,2018,Comedy,100,USA,English,Spanky Dustin Ward,Spanky Dustin Ward,Otay Productions,"Ben Jarvis, Kabrina Miller, Weston Roberts, Scott Silver, Tony Toscano, Natalie Day, Andy Fernuik, Elizabeth Monte, Andrew K. Gulledge, Connor James Moore, Cathleen Mason, Skyler M. Day, Aiden Beagley, Jason Buchanan, David Cardona",5.3,182,$ 10000,NA,NA,NA,7,NA
tt3715320,"
5,195
","
31,780
",6.5,6.6,Irrational Man,2015,"Comedy, Drama, Romance",95,USA,English,Woody Allen,Woody Allen,Gravier Productions,"Joaquin Phoenix, Emma Stone, Joe Stapleton, Nancy Carroll, Allison Gallerani, Brigette Lundy-Paine, Katelyn Semer, Betsy Aidem, Ethan Phillips, Jamie Blackley, Leah Anderson, Paula Plum, Nancy Giles, Henry Stram, Geoff Schuppert",6.6,57091,$ 11000000,$ 4030360,$ 27391084,53,160,286
tt3715854,"
106
","
684
",6.7,6.9,Bakuman,2015,Comedy,119,Japan,Japanese,Hitoshi Ône,"Tsugumi Ôba, Takeshi Obata",Amuse,"Takeru Satoh, Ryûnosuke Kamiki, Nana Komatsu, Hirofumi Arai, Lily Franky, Kenta Kiritani, Kankurô Kudô, Sarutoki Minagawa, Shôta Sometani, Takayuki Yamada",7,1363,NA,NA,NA,NA,6,9
tt3717016,"
606
","
1,215
",6.2,5.6,Cenerentola in passerella,2015,Comedy,101,Canada,"English, French, Italian",Sean Garrity,"Jason Sherman, Kate Melville",Myriad Pictures,"Portia Doubleday, Marc-André Grondin, Chris Noth, Lauren Holly, Natalie Krill, Anna Hopkins, David Michael, Mimi Kuzyk, Carlo Rota, Colin Mochrie, Michael Mancini, Lola Tash, Deena Aziz, Sasha Lipskaia, Henry Kwok",5.9,3027,NA,$ 161820,$ 234417,39,20,13
tt3717192,"
122
","
146
",5.9,5.4,Godless,2015,"Drama, Family",82,USA,English,Joshua Lim,Joshua Lim,NA,"Craig Jordan, Michael E. Pitts, Garrett Young, Michelle Gallagher, Joseph Aloysius McGinn, Larry Stone, Jefferson Rogers, TJay Howard, Lovlee Carroll",5.5,360,NA,NA,NA,NA,20,NA
tt3717324,"
166
","
398
",3.6,3.5,Zombieworld,2015,"Comedy, Horror",100,USA,English,"Jesse Baget, Adrián Cardona","Stefania Moscato, Peter Horn",Dread Central Media,"Bill Oberst Jr., Kevin Allen-Bicknell, José María Angorrilla, Roy Aralios, Ibby Bakalouma, Ry Barrett, Steven Barton, Natasha Benrad, Stephen Benrad, David Bishop, Noé Blancafort, Lauren Brady, Timothy Brennen, Charlotte Bulmer, Vanessa Caruso",3.4,804,NA,NA,NA,NA,13,35
tt3719158,"
46
","
359
",4.6,4.9,Madar-e ghalb atomi,2015,"Drama, Fantasy",97,Iran,"Persian, Arabic, English",Ali Ahmadzade,"Ali Ahmadzade, Mani Baghbani",NA,"Mohammad Reza Golzar, Taraneh Alidoosti, Mehrdad Sedighian, Pegah Ahangarani, Ehsan Amani",4.7,658,$ 100000,NA,NA,NA,5,30
tt3719896,"
1,338
","
2,338
",7.2,7,My All-American,2015,"Biography, Drama, Sport",118,USA,English,Angelo Pizzo,"Angelo Pizzo, Jim Dent",Anthem Productions,"Aaron Eckhart, Finn Wittrock, Rett Terrell, Michael Reilly Burke, Robin Tunney, Sarah Bolger, Juston Street, Donny Boaz, Jordan Shipley, Alex MacNicoll, Richard Kohnke, Eddie Davenport, Austin Willis, Luke Poehlmann, Brent Anderson",7.2,5800,$ 20000000,$ 2246000,$ 2246000,34,37,32
tt3720382,"
8
","
121
",7.5,5.9,Toiset tytöt,2015,Drama,90,Finland,Finnish,Esa Illi,"Esa Illi, Karoliina Pulkkinen",Fisher King Production,"Ida Vakkuri, Bahar Tokat, Misa Lommi, Sara Soulié, Anssi Niemi, Elias Salonen, Arnas Danusas, Max Ovaska, Anja Bargum, Ville Majamaa, Jonna Järnefelt, Johan Fagerudd, Kasper Kuikka, Saija Lentonen, Aurora Jokela",6,176,EUR 1000000,NA,$ 9813,NA,1,1
tt3720724,"
76
","
1,502
",6.2,6.4,Requisitos para ser una persona normal,2015,"Comedy, Romance",90,Spain,Spanish,Leticia Dolera,Leticia Dolera,Canal+ España,"Leticia Dolera, Manuel Burque, Silvia Munt, Jordi Llodrà, Miki Esparbé, Alexandra Jiménez, Blanca Apilánez, Jorge Suquet, Núria Gago, David Verdaguer, Toni González, Montse Bernad, Miguel Ángel González, Antonio Barroso, Loli Martín",6.4,2618,EUR 1200,NA,$ 468761,NA,3,15
tt3721070,"
36
","
65
",2,2.1,The Condo,2015,"Comedy, Romance",85,USA,English,James Cullen Bressack,"Bill Dumas, Bill Morroni",Baron Jay Film Group,"Baron Jay, Trae Ireland, Michael Joseph, Chris Sapone, Tracy ""Stresh"" Mcnulty, Viet Wilcots, Aria London, Alen Matters, Jackie Moore, Aizhan Lighg, Johanna Rae, Toktam Aboozary, Joe Karam, Peter Jason, Cody Coman",2.1,131,NA,NA,NA,NA,3,4
